rank,property_id,address,latitude,longitude,price,bathrooms,bedrooms,area,zestimate,rent_zestimate,days_on_zillow,image,listing_type,broker_name,input,property_url,listing_url
402,84061486,"25518 Buffalo Springs Ct, Spring, TX 77373",30.065032000000002,-95.417542,275000.0,2.0,4.0,2508.0 sqft,276900.0,1945.0,0.0,https://photos.zillowstatic.com/fp/dfe840abb19386e0b01b7e8ad4eead29-p_e.jpg,House for sale,Jane Byrd Properties INTL.,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/25518-Buffalo-Springs-Ct-Spring-TX-77373/84061486_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
193,252374706,"7115 Humble Ct, Katy, TX 77493",29.807095,-95.84580600000001,749888.0,4.0,4.0,4324.0 sqft,735700.0,4419.0,0.0,https://photos.zillowstatic.com/fp/7dab2dce47ffb66da61fcf22b99de000-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7115-Humble-Ct-Katy-TX-77493/252374706_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
545,28733410,"25814 Bearborough Dr, Spring, TX 77386",30.137876000000002,-95.436208,265000.0,2.0,3.0,2132.0 sqft,264800.0,1997.0,0.0,https://photos.zillowstatic.com/fp/08005073639c38b04dbb3c624fb8fed5-p_e.jpg,House for sale,Keystone Signature Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/25814-Bearborough-Dr-Spring-TX-77386/28733410_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
293,26357901,"331 Rasa Dr, San Antonio, TX 78227",29.405623,-98.655113,187000.0,1.0,4.0,1517.0 sqft,180500.0,1584.0,0.0,https://photos.zillowstatic.com/fp/7c06c5e47ecfc860dcf805d598156d87-p_e.jpg,House for sale,"ERA Troy, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/331-Rasa-Dr-San-Antonio-TX-78227/26357901_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
253,50364335,"3855 Heatherwood Dr, Beaumont, TX 77706",30.116446999999997,-94.16230300000001,149900.0,2.0,3.0,1443.0 sqft,154700.0,1498.0,0.0,https://photos.zillowstatic.com/fp/e24ffdf8fdff4d279878ecb340cbdbe7-p_e.jpg,House for sale,"NB ELITE REALTY, LLC - 592599",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3855-Heatherwood-Dr-Beaumont-TX-77706/50364335_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
198,304807573,"516 W Butler St, Gilmer, TX 75644",32.726925,-94.949574,139900.0,1.0,3.0,1692.0 sqft,122900.0,1064.0,0.0,https://photos.zillowstatic.com/fp/841043c20bd3fc722b1b50929c7cd3d9-p_e.jpg,House for sale,"TEXAS REAL ESTATE EXECUTIVES, THE DANIELS GROUP - GILMER",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/516-W-Butler-St-Gilmer-TX-75644/304807573_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
5,27930172,"5121 Patrick Henry St, Bellaire, TX 77401",29.697459999999996,-95.470015,985000.0,4.0,4.0,4213.0 sqft,1050900.0,6425.0,0.0,https://photos.zillowstatic.com/fp/8163742085c38268dd80dc352437cf0c-p_e.jpg,House for sale,Keller Williams Metropolitan,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5121-Patrick-Henry-St-Bellaire-TX-77401/27930172_zpid/,https://www.zillow.com/homes/TX_rb/
759,26285270,"147 Toltec, San Antonio, TX 78237",29.420328,-98.553436,169000.0,2.0,5.0,1375.0 sqft,163100.0,1517.0,0.0,https://photos.zillowstatic.com/fp/d3cd092e06816e14680486d1ab682b3e-p_e.jpg,House for sale,"ListingResults,LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/147-Toltec-San-Antonio-TX-78237/26285270_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
476,50382186,"1613 Orange St, Beaumont, TX 77701",30.068501,-94.098137,89900.0,2.0,4.0,2710.0 sqft,152600.0,2466.0,0.0,https://photos.zillowstatic.com/fp/6877a600988bf2502c14691067d8c5d7-p_e.jpg,House for sale,"NB ELITE REALTY, LLC - 592599",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1613-Orange-St-Beaumont-TX-77701/50382186_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
38,27580758,"15827 Cerca Blanca Dr, Houston, TX 77083",29.689521999999997,-95.665426,240000.0,2.0,3.0,1916.0 sqft,224000.0,1792.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.689522,-95.665426&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2tutjxkL5bhWip0HQ5a1-5577Kg=",House for sale,Soluna Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/15827-Cerca-Blanca-Dr-Houston-TX-77083/27580758_zpid/,https://www.zillow.com/homes/TX_rb/
50,26452467,"7730 Chatsworth, San Antonio, TX 78250",29.515303999999997,-98.686236,230000.0,2.0,3.0,1211.0 sqft,192800.0,1499.0,0.0,https://photos.zillowstatic.com/fp/53eea7a032bcc238cc8258048e92a6e1-p_e.jpg,House for sale,Lupe Lozano,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7730-Chatsworth-San-Antonio-TX-78250/26452467_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
200,28801550,"5837 Crestwood Dr, Corpus Christi, TX 78415",27.715384000000004,-97.419023,205000.0,2.0,3.0,1379.0 sqft,134700.0,1599.0,0.0,https://photos.zillowstatic.com/fp/ee8322d35c7eb6f2e0e3acde897226a3-p_e.jpg,House for sale,Vortex Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5837-Crestwood-Dr-Corpus-Christi-TX-78415/28801550_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
570,69643000,"26039 Copperas Ln, San Antonio, TX 78260",29.684547,-98.472507,480000.0,3.0,4.0,3281.0 sqft,366800.0,2699.0,0.0,https://photos.zillowstatic.com/fp/37c9fa52d8916cae365862e67a8a110b-p_e.jpg,House for sale,Keller Williams Heritage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/26039-Copperas-Ln-San-Antonio-TX-78260/69643000_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
192,28219824,"14227 Ravenhurst Ln, Houston, TX 77070",29.985767,-95.55838299999999,235000.0,2.0,3.0,1902.0 sqft,219500.0,1800.0,0.0,https://photos.zillowstatic.com/fp/55ac27a5c4e1cb018e4d9a71f79d0c2d-p_e.jpg,House for sale,Sierra Vista Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14227-Ravenhurst-Ln-Houston-TX-77070/28219824_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
159,27405849,"10100 De Anza Cir, El Paso, TX 79925",31.765328000000004,-106.350254,415000.0,3.0,4.0,2138.0 sqft,195600.0,1474.0,0.0,https://photos.zillowstatic.com/fp/91e97ef7e74e052d6b1c80acec6928e2-p_e.jpg,House for sale,ERA Sellers & Buyers Real Esta,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10100-De-Anza-Cir-El-Paso-TX-79925/27405849_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
508,80025736,"6027 Pecan Tree, San Antonio, TX 78240",29.521890999999997,-98.606526,250000.0,3.0,3.0,1654.0 sqft,248500.0,1699.0,0.0,https://photos.zillowstatic.com/fp/7c97ee0eb7c410bdf655f22cb29e8d0e-p_e.jpg,House for sale,RentWerx San Antonio,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/6027-Pecan-Tree-San-Antonio-TX-78240/80025736_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
190,27461091,"11141 Tenaha Ave, El Paso, TX 79936",31.795708,-106.31071299999999,205000.0,3.0,3.0,1704.0 sqft,177300.0,1350.0,0.0,https://photos.zillowstatic.com/fp/03480910a9efca69e39e606a5225aeee-p_e.jpg,House for sale,ERA Sellers & Buyers Real Esta,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11141-Tenaha-Ave-El-Paso-TX-79936/27461091_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
347,2069055173,"3503 Harvest Dance Dr, Houston, TX 77008",29.789642999999998,-95.43871999999999,529523.0,3.0,3.0,1839.0 sqft,525400.0,3159.0,0.0,https://photos.zillowstatic.com/fp/b9b1db4a59fcc51ce61cee4b56a17405-p_e.jpg,New construction,RE/MAX Universal,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3503-Harvest-Dance-Dr-Houston-TX-77008/2069055173_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
441,28701070,"155 April Cv, Montgomery, TX 77356",30.373875,-95.62145,340000.0,3.0,3.0,2499.0 sqft,263800.0,1772.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.373875,-95.62145&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-wWVf_yHOSQ8x-5-wf9p2JsTijw=",House for sale,Keller Williams Advtge Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/155-April-Cv-Montgomery-TX-77356/28701070_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
306,27932356,"5318 Malmedy Rd, Houston, TX 77033",29.684836999999998,-95.339619,125000.0,1.0,3.0,984.0 sqft,109000.0,1294.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.684837,-95.339619&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SCJXQ7C7-K_ucA_z4RliICjXWpI=",House for sale,Keller Williams Realty -SW,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5318-Malmedy-Rd-Houston-TX-77033/27932356_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
409,118223885,"400 La Puesta Dr, El Paso, TX 79932",31.893746000000004,-106.586527,339995.0,4.0,5.0,3112.0 sqft,359500.0,2411.0,0.0,https://photos.zillowstatic.com/fp/cda2f619b1e20702c59bea01c6581060-p_e.jpg,House for sale,eXp Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/400-La-Puesta-Dr-El-Paso-TX-79932/118223885_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
536,26426692,"16519 Front Royal St, San Antonio, TX 78247",29.591352,-98.359767,240000.0,2.0,4.0,1790.0 sqft,290300.0,1741.0,0.0,https://photos.zillowstatic.com/fp/4d9becbc33ea7fe4054be827a161a4f5-p_e.jpg,House for sale,Keller Williams Heritage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/16519-Front-Royal-St-San-Antonio-TX-78247/26426692_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
109,52757016,"622 N Francisco Ave, Mission, TX 78572",26.211610999999998,-98.321497,143900.0,2.0,3.0,2078.0 sqft,147500.0,1800.0,0.0,https://photos.zillowstatic.com/fp/c94ebb5a7b4271d04a7e585552c0831b-p_e.jpg,House for sale,Zapphire Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/622-N-Francisco-Ave-Mission-TX-78572/52757016_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
92,50145232,"1600 S County Road 1134, Midland, TX 79706",32.013166999999996,-101.98853299999999,889000.0,4.0,4.0,4479.0 sqft,886600.0,6629.0,0.0,https://photos.zillowstatic.com/fp/b84326962b1f881cce387d2078738f8c-p_e.jpg,House for sale,Keller Williams Realty Midland,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1600-S-County-Road-1134-Midland-TX-79706/50145232_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
41,26131035,"131 Glenwood Ct, San Antonio, TX 78210",29.388786,-98.478424,215000.0,2.0,3.0,1734.0 sqft,230200.0,1770.0,0.0,https://photos.zillowstatic.com/fp/b140dbc68f1fca3a14ec2cbf48ed698d-p_e.jpg,House for sale,Keller Williams Boerne,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/131-Glenwood-Ct-San-Antonio-TX-78210/26131035_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
424,79907158,"1601 Wimberly Pl, Bryan, TX 77802",30.667771999999996,-96.355835,249800.0,2.0,3.0,1520.0 sqft,216200.0,1500.0,0.0,https://photos.zillowstatic.com/fp/0d5fd5e4abc9007b8a58a1f4a5c1cbaf-p_e.jpg,House for sale,Zweiacker & Associates,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1601-Wimberly-Pl-Bryan-TX-77802/79907158_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
712,52318944,"103 Oak St, Bullard, TX 75757",32.137234,-95.327836,235000.0,2.0,3.0,1726.0 sqft,235400.0,1665.0,0.0,https://photos.zillowstatic.com/fp/49ccb8a5517d456851f5726f8bf18819-p_e.jpg,House for sale,"eXp Realty, LLC-Tyler",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/103-Oak-St-Bullard-TX-75757/52318944_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
534,121109919,"12790 Yorkstone Dr, Houston, TX 77024",29.781892,-95.558768,885000.0,5.0,3.0,3647.0 sqft,857100.0,5328.0,0.0,https://photos.zillowstatic.com/fp/0c6e71d7ec896e5db72690d0e966cca0-p_e.jpg,House for sale,Winhill Advisors - Kirby,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/12790-Yorkstone-Dr-Houston-TX-77024/121109919_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
705,84046462,"3512 Omeara Dr, Houston, TX 77025",29.672626,-95.432916,285000.0,3.0,3.0,2039.0 sqft,280000.0,1899.0,0.0,https://photos.zillowstatic.com/fp/4795e4ea92eedf3780f7e6413155a092-p_e.jpg,House for sale,HomeSmart Fine Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3512-Omeara-Dr-Houston-TX-77025/84046462_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
180,243333936,"2229 Maxwell Dr, Leander, TX 78641",30.564264,-97.80848399999999,599000.0,3.0,4.0,2621.0 sqft,571800.0,2528.0,0.0,https://photos.zillowstatic.com/fp/e2dae1797230cb43e667cbfd6026a576-p_e.jpg,Active,Central Metro Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2229-Maxwell-Dr-Leander-TX-78641/243333936_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
31,84759464,"21321 Neely Dr, Flint, TX 75762",32.169502,-95.45929699999999,440000.0,3.0,4.0,2427.0 sqft,363600.0,1590.0,0.0,https://photos.zillowstatic.com/fp/d54ef8b1281c8bd5e72912cab05b464b-p_e.jpg,House for sale,Keller Williams Realty-Tyler,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/21321-Neely-Dr-Flint-TX-75762/84759464_zpid/,https://www.zillow.com/homes/TX_rb/
677,307198748,"464 E Olmos Dr, San Antonio, TX 78212",29.470592,-98.48812,599900.0,3.0,3.0,1920.0 sqft,597400.0,3325.0,0.0,https://photos.zillowstatic.com/fp/54017c30659cdbdc9ee493b021157105-p_e.jpg,House for sale,Phyllis Browning Company,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/464-E-Olmos-Dr-San-Antonio-TX-78212/307198748_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
644,27906769,"5813 Carew St, Houston, TX 77074",29.687283,-95.49509599999999,197900.0,2.0,4.0,1054.0 sqft,188900.0,1450.0,0.0,https://photos.zillowstatic.com/fp/62c76c6b0ee3db742cc83360d6379591-p_e.jpg,House for sale,REALM Real Estate Professional,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5813-Carew-St-Houston-TX-77074/27906769_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
752,80540171,"14202 Autumn Ridge Trail Dr, Houston, TX 77048",29.603153000000002,-95.354233,260000.0,3.0,4.0,2605.0 sqft,255900.0,2176.0,0.0,https://photos.zillowstatic.com/fp/39213fca061f1f0060f7a3de2f561396-p_e.jpg,House for sale,World Wide Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14202-Autumn-Ridge-Trail-Dr-Houston-TX-77048/80540171_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
507,26315413,"10818 Cedar Elm Dr, San Antonio, TX 78230",29.539044,-98.534283,250000.0,2.0,3.0,1968.0 sqft,289000.0,2124.0,0.0,https://photos.zillowstatic.com/fp/8a8e92ffcbdb53731afa9db451f2dd10-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10818-Cedar-Elm-Dr-San-Antonio-TX-78230/26315413_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
236,50772571,"408 Delano St, Longview, TX 75604",32.555649,-94.803688,279900.0,2.0,4.0,2300.0 sqft,231900.0,1728.0,0.0,https://photos.zillowstatic.com/fp/e71380c5c6488ab6cf59237722d0a366-p_e.jpg,House for sale,"TEXAS REAL ESTATE EXECUTIVES, THE DANIELS GROUP - GILMER",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/408-Delano-St-Longview-TX-75604/50772571_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
378,28107424,"13907 Foxford Way, Houston, TX 77015",29.795178999999997,-95.175495,230000.0,2.0,4.0,1746.0 sqft,219900.0,1662.0,0.0,https://photos.zillowstatic.com/fp/3b78b6339f17b70a36e74bbac0bfd276-p_e.jpg,House for sale,NB Elite Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/13907-Foxford-Way-Houston-TX-77015/28107424_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
332,27818317,"1506 Des Jardines St, Houston, TX 77023",29.725309000000003,-95.321517,389900.0,2.0,3.0,1545.0 sqft,310000.0,1600.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=29.725309,-95.321517&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=JM7B1lEyiZOw7EKrzYy7_atY5BA=",House for sale,Framework Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1506-Des-Jardines-St-Houston-TX-77023/27818317_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
526,26325331,"5134 Guinevere Dr, San Antonio, TX 78218",29.502335,-98.388937,274900.0,2.0,3.0,1547.0 sqft,166800.0,1540.0,0.0,https://photos.zillowstatic.com/fp/3f65e3145950dbfc0d6323d3472be981-p_e.jpg,New construction,"JB Goodwin, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5134-Guinevere-Dr-San-Antonio-TX-78218/26325331_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
452,28377035,"4223 Amir St, Houston, TX 77072",29.712790000000002,-95.585286,210000.0,2.0,3.0,1526.0 sqft,175700.0,1599.0,0.0,https://photos.zillowstatic.com/fp/3de7a4b86b835887dcfd7de73321714c-p_e.jpg,House for sale,RE/MAX Fine Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4223-Amir-St-Houston-TX-77072/28377035_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
238,28226743,"4406 Burkegate Dr, Spring, TX 77373",30.049671000000004,-95.368758,214390.0,2.0,3.0,1659.0 sqft,172300.0,1634.0,0.0,https://photos.zillowstatic.com/fp/0555b717f72829d0af1c43113b5301e1-p_e.jpg,House for sale,"Compass RE Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4406-Burkegate-Dr-Spring-TX-77373/28226743_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
220,27594356,"3819 Panorama Dr, Missouri City, TX 77459",29.566103000000002,-95.53664300000001,339900.0,3.0,4.0,2523.0 sqft,309600.0,2066.0,0.0,https://photos.zillowstatic.com/fp/8f6812586a6c7b68e58a09e2c55fbeaa-p_e.jpg,House for sale,RE/MAX Fine Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3819-Panorama-Dr-Missouri-City-TX-77459/27594356_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
338,70941517,"9 Highlands Cir, Bulverde, TX 78163",29.783733,-98.418938,600000.0,3.0,4.0,2542.0 sqft,584500.0,3200.0,0.0,https://photos.zillowstatic.com/fp/299895cfd535eb1c7964ec7e7f0c0d77-p_e.jpg,House for sale,"JB Goodwin, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/9-Highlands-Cir-Bulverde-TX-78163/70941517_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
39,28467418,"2300 Old Spanish Trl APT 2104, Houston, TX 77054",29.697608000000002,-95.390621,149000.0,1.0,2.0,814.0 sqft,144600.0,1252.0,0.0,https://photos.zillowstatic.com/fp/76fbb649a11a5e35b29c136923b8c226-p_e.jpg,Condo for sale,Keller Williams Metropolitan,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2300-Old-Spanish-Trl-APT-2104-Houston-TX-77054/28467418_zpid/,https://www.zillow.com/homes/TX_rb/
154,27823247,"3814 Southwestern St, Houston, TX 77005",29.709630999999998,-95.4384,1199000.0,4.0,4.0,2908.0 sqft,1198200.0,7257.0,0.0,https://photos.zillowstatic.com/fp/36c55263b88d4bc9cf7e2200df49fd53-p_e.jpg,House for sale,"Compass RE Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3814-Southwestern-St-Houston-TX-77005/27823247_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
573,28287889,"8314 Twin Lamps Ln, Houston, TX 77064",29.903910999999997,-95.508404,205000.0,3.0,3.0,1878.0 sqft,209700.0,1719.0,0.0,https://photos.zillowstatic.com/fp/2cf177e4102699446982697fe5ea5a25-p_e.jpg,House for sale,Keller Williams Premier Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8314-Twin-Lamps-Ln-Houston-TX-77064/28287889_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
357,62019364,"11139 Vollmer Ln, San Antonio, TX 78254",29.517406,-98.710275,255000.0,3.0,3.0,1582.0 sqft,213700.0,1699.0,0.0,https://photos.zillowstatic.com/fp/e14c31de67ccc446169cecce5af7532f-p_e.jpg,House for sale,Orchard Brokerage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11139-Vollmer-Ln-San-Antonio-TX-78254/62019364_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
191,84052312,"5925 Almeda Rd UNIT 12710, Houston, TX 77004",29.714911999999998,-95.380849,230000.0,1.0,1.0,800.0 sqft,205000.0,1461.0,0.0,https://photos.zillowstatic.com/fp/23c7e966bc7716b1cff69a46dbc823c1-p_e.jpg,Condo for sale,Value Roc,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5925-Almeda-Rd-UNIT-12710-Houston-TX-77004/84052312_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
453,306061080,"8327 N Humble Camp Rd, Dickinson, TX 77539",29.444747999999997,-95.004334,2000000.0,3.0,2.0,2100.0 sqft,386100.0,4388.0,0.0,https://photos.zillowstatic.com/fp/bd4e1f0cc55567eda25ccdeb1288e2b5-p_e.jpg,House for sale,Red Diamond Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8327-N-Humble-Camp-Rd-Dickinson-TX-77539/306061080_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
144,331392834,"212 Joan St, Zavalla, TX 75980",31.19918,-94.354363,489999.0,10.0,3.0,2400.0 sqft,264500.0,1173.0,0.0,https://photos.zillowstatic.com/fp/5afcdef4bd94f4720a5ad928fd12786e-p_e.jpg,House for sale,Brookshire Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/212-Joan-St-Zavalla-TX-75980/331392834_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
503,26583961,"1476 Glenn Dr, Canyon Lake, TX 78133",29.886923,-98.276232,759000.0,3.0,4.0,2900.0 sqft,262200.0,2694.0,0.0,https://photos.zillowstatic.com/fp/de866be64ba03aadac8f1874685069a2-p_e.jpg,House for sale,Spring Creek Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1476-Glenn-Dr-Canyon-Lake-TX-78133/26583961_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
575,26432493,"8314 Kingsway St, San Antonio, TX 78254",29.52665,-98.64994300000001,428000.0,2.0,4.0,2972.0 sqft,288400.0,2300.0,0.0,https://photos.zillowstatic.com/fp/1fb40097a8d2c2a4a377542909fc601f-p_e.jpg,House for sale,Keller Williams Legacy,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8314-Kingsway-St-San-Antonio-TX-78254/26432493_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
580,97569135,"3215 Laurel Trace Ct, Bryan, TX 77807",30.615865999999997,-96.388999,895000.0,4.0,3.0,3369.0 sqft,731700.0,4964.0,0.0,https://photos.zillowstatic.com/fp/b2350c05af17cd35fe3d349f8999d1cc-p_e.jpg,House for sale,Greenprint Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3215-Laurel-Trace-Ct-Bryan-TX-77807/97569135_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
704,89817661,"27427 Channing Springs Dr, Spring, TX 77386",30.092568,-95.38206600000001,277900.0,2.0,3.0,1681.0 sqft,261300.0,1923.0,0.0,https://photos.zillowstatic.com/fp/20bc4cd16f9535370bb7072b5667aaab-p_e.jpg,House for sale,"Creighton Realty Partners, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/27427-Channing-Springs-Dr-Spring-TX-77386/89817661_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
145,28260414,"8735 Yvonne Dr, Houston, TX 77044",29.852528000000003,-95.208215,185000.0,2.0,3.0,1607.0 sqft,160700.0,1587.0,0.0,https://photos.zillowstatic.com/fp/f27aa4a4c170d64e7f1f91c5b742de09-p_e.jpg,House for sale,Lucky Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8735-Yvonne-Dr-Houston-TX-77044/28260414_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
27,28163784,"8010 Oak Moss Dr, Spring, TX 77379",30.017763000000002,-95.536691,360000.0,4.0,5.0,3444.0 sqft,305800.0,2677.0,0.0,https://photos.zillowstatic.com/fp/e49dc4c6347f61ef3f1e06681333ffe2-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8010-Oak-Moss-Dr-Spring-TX-77379/28163784_zpid/,https://www.zillow.com/homes/TX_rb/
176,64654542,"1902 Orchard Spring Dr, Pearland, TX 77581",29.574076,-95.310865,255000.0,3.0,3.0,2099.0 sqft,274400.0,2028.0,0.0,https://photos.zillowstatic.com/fp/e64d342ca55d8eba01d4b52f60e997a9-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1902-Orchard-Spring-Dr-Pearland-TX-77581/64654542_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
